City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
365,itaituba,-4.2761,-55.9836,26.59,41,5,1.2,BR,1724548907
366,springbok,-29.6643,17.8865,4.42,93,83,0.87,ZA,1724548908
367,bikenibeu village,1.3673,173.1241,31.98,66,20,0.0,KI,1724548722
368,port lincoln,-34.7333,135.8667,14.93,70,99,11.96,AU,1724548910
369,choibalsan,48.0667,114.5,19.07,49,5,5.55,MN,1724548912
370,labrador city,52.9463,-66.9114,20.1,61,75,4.63,CA,1724548913
371,balykshi,47.0667,51.8667,14.0,54,0,4.0,KZ,1724548914
372,bodaybo,57.8506,114.1933,15.67,85,100,0.54,RU,1724548915
373,naha,26.2125,127.6811,31.66,74,40,5.66,JP,1724548916
374,as sulayyil,20.4607,45.5779,34.26,29,100,4.3,SA,1724548832
375,nagqu,31.5,92.0,6.49,69,8,1.89,CN,1724548918
376,desaguadero,-16.5656,-69.0417,7.85,55,5,3.31,PE,1724548919
377,dolinsk,47.35,142.8,19.26,58,100,2.05,RU,1724548921
378,bubaque,11.2833,-15.8333,26.16,79,100,3.02,GW,1724548922
379,bandarbeyla,9.4942,50.8122,25.59,79,100,10.3,SO,1724548923
380,westville,41.5414,-86.9006,26.11,78,75,0.51,US,1724548924
381,morehead city,34.7229,-76.726,24.03,83,100,5.36,US,1724548899
382,hasaki,35.7333,140.8333,28.12,79,13,5.96,JP,1724548926
383,karamay,45.6004,84.8661,26.27,29,100,11.92,CN,1724548927
384,khagrachhari,23.1,91.9667,23.57,98,100,1.02,BD,1724548928
385,kruisfontein,-34.0033,24.7314,13.0,72,51,3.98,ZA,1724548929
386,nuku'alofa,-21.1333,-175.2,26.19,78,75,4.12,TO,1724548931
387,mme-bafumen,6.3333,10.2333,15.87,95,100,0.4,CM,1724548932
388,waddan,29.1614,16.139,26.78,55,0,2.82,LY,1724548933
389,maceio,-9.6658,-35.7353,20.69,94,20,1.54,BR,1724548846
390,nueva esperanza,15.2667,-87.6,24.22,97,83,1.16,HN,1724548935
391,luneville,48.6,6.5,16.94,93,95,4.76,FR,1724548936
392,coquimbo,-29.9533,-71.3436,13.88,57,0,2.06,CL,1724548937
393,sao raimundo nonato,-9.0153,-42.6994,24.26,43,2,1.06,BR,1724548939
394,freetown,8.484,-13.2299,25.84,94,75,3.09,SL,1724548941
395,yuzhno-kurilsk,44.0306,145.8556,18.77,72,12,4.18,RU,1724548721
396,tamazunchale,21.2667,-98.7833,24.76,86,90,0.47,MX,1724548943
397,saint-philippe,-21.3585,55.7679,18.69,69,75,4.21,RE,1724548944
398,east foothills,37.3811,-121.8175,24.43,50,40,6.17,US,1724548946
399,palmer,42.1584,-72.3287,20.25,81,0,0.0,US,1724548947
400,grande prairie,55.1667,-118.8027,15.1,82,75,3.6,CA,1724548948
401,campo maior,-4.8278,-42.1686,27.81,38,77,2.87,BR,1724548949
402,lloydminster,53.2835,-110.0016,24.12,23,75,6.69,CA,1724548863
403,pitimbu,-7.4706,-34.8086,24.12,80,1,5.84,BR,1724548951
404,khorixas,-20.3667,14.9667,16.01,35,0,2.03,NA,1724548874
405,champerico,14.3,-91.9167,24.4,85,100,6.51,GT,1724548953
406,kailua-kona,19.6406,-155.9956,28.98,85,75,2.57,US,1724548689
407,neukirch/lausitz,51.0973,14.3079,24.05,64,0,3.96,DE,1724548956
408,pudasjarvi,65.3833,26.9167,10.19,92,3,3.17,FI,1724548957
409,vorgashor,67.5833,63.95,9.57,89,26,3.25,RU,1724548959
410,ierapetra,35.01,25.7353,28.97,45,0,4.47,GR,1724548772
411,malpe,13.35,74.7167,24.86,91,100,3.04,IN,1724548961
412,staroshcherbinovskaya,46.6311,38.6742,22.3,35,0,3.56,RU,1724548962
413,waingapu,-9.6567,120.2641,28.74,60,11,7.03,ID,1724548963
414,sokoni,-6.4333,39.55,24.79,74,81,6.92,TZ,1724548965
415,argos orestiko,40.4667,21.2667,20.67,58,18,1.35,GR,1724548966
416,manay,7.215,126.5397,28.87,68,100,1.71,PH,1724548967
417,puerto leguizamo,-0.1934,-74.7819,22.29,93,8,1.62,CO,1724548968
418,senak'i,42.2704,42.0675,19.09,95,100,1.54,GE,1724548969
419,nassau,40.7507,-73.5829,23.7,74,0,2.57,US,1724548970
420,jiaozuo,35.2397,113.2331,29.8,76,97,3.12,CN,1724548973
421,solnechnyy,50.7214,136.6319,19.66,47,100,2.26,RU,1724548974
422,kalabo,-14.97,22.6814,14.05,39,5,2.69,ZM,1724548975
423,alta,69.9689,23.2717,10.59,87,100,3.6,NO,1724548976
424,bajos de haina,18.4154,-70.0332,27.9,89,40,2.57,DO,1724548812
425,komsomolets,53.7453,62.0708,11.22,79,55,2.75,KZ,1724548978
426,salalah,17.0151,54.0924,25.05,94,100,1.54,OM,1724548979
427,mossel bay,-34.1831,22.146,8.96,74,39,1.0,ZA,1724548980
428,hamilton,39.1834,-84.5333,27.74,65,75,2.06,US,1724548693
429,datong,40.0936,113.2914,22.1,49,100,1.32,CN,1724548983
430,kapa'a,22.0752,-159.319,29.18,69,40,8.75,US,1724548984
431,bobo-dioulasso,11.1771,-4.2979,20.87,97,22,2.47,BF,1724548985
432,esuk oron,4.8029,8.2534,23.41,93,100,1.24,NG,1724548986
433,dickinson,29.4608,-95.0513,31.1,70,0,4.63,US,1724548987
434,hami,42.8,93.45,27.21,40,0,4.79,CN,1724548988
435,kuta,-8.7233,115.1723,25.69,83,53,7.09,ID,1724548989
436,ravar,31.2656,56.8055,24.32,19,0,1.23,IR,1724548990
437,namdrik,5.5994,168.1028,28.46,72,77,2.55,MH,1724548994
438,whakatane,-37.9585,176.9854,16.95,82,100,2.24,NZ,1724548995
439,dalandzadgad,43.5708,104.425,16.94,68,100,2.48,MN,1724548982
440,melendugno,40.2747,18.3368,24.47,94,0,2.57,IT,1724548815
441,senanga,-16.1167,23.2667,14.47,42,7,2.8,ZM,1724548998
442,lorengau,-2.0226,147.2712,27.99,85,93,5.1,PG,1724549000
443,ebaye,8.7748,167.7392,26.01,94,0,0.0,MH,1724549001
444,boa vista,2.8197,-60.6733,24.99,88,75,12.35,BR,1724548934
445,byaroza,52.5314,24.9786,17.36,52,1,3.36,BY,1724549003
446,guangming,45.3333,122.7833,23.24,63,42,4.2,CN,1724549004
447,gore,-46.1028,168.9436,5.08,98,100,1.09,NZ,1724549005
448,alice springs,-23.7,133.8833,30.75,23,0,8.75,AU,1724549006
449,mahdishahr,35.7108,53.3556,21.22,29,0,1.07,IR,1724549007
450,pandan,14.0453,124.1694,29.46,74,100,2.44,PH,1724549009
451,st. john's,47.5649,-52.7093,17.21,85,20,7.2,CA,1724549010
452,pitiquito,30.7,-112.0833,35.97,30,1,8.64,MX,1724549011
453,monrovia,6.3005,-10.7969,24.66,88,100,7.42,LR,1724549012
454,connell,46.6635,-118.8611,20.0,52,100,1.79,US,1724549013
455,kuzovatovo,53.5468,47.6866,16.44,89,100,3.77,RU,1724549014
456,lodwar,3.1191,35.5973,27.84,43,17,7.5,KE,1724549015
457,ugoofaaru,5.6667,73.0,27.75,75,99,4.57,MV,1724548873
458,ciudad lazaro cardenas,17.9583,-102.2,28.43,77,85,2.79,MX,1724549017
459,magalia,39.8121,-121.5783,19.86,42,25,0.1,US,1724549019
460,sao gabriel da cachoeira,-0.1303,-67.0892,26.66,67,22,0.93,BR,1724549020
461,agat village,13.3886,144.6585,30.76,80,20,2.57,GU,1724549021
462,kunduz,36.75,68.75,24.91,17,0,2.65,AF,1724549022
463,faya-largeau,17.9257,19.1043,35.28,24,45,6.49,TD,1724549023
464,laascaanood,8.4774,47.3597,23.68,67,100,13.71,SO,1724549024
465,northam,51.0333,-4.2167,14.78,80,11,6.13,GB,1724549025
466,tomatlan,19.9333,-105.25,27.43,83,100,1.34,MX,1724548912
467,olvera,36.9584,-5.2489,24.81,50,0,1.16,ES,1724549028
468,cambria,35.5641,-121.0808,27.36,68,0,6.37,US,1724549029
469,island harbour,50.724,-1.2758,14.43,78,0,1.34,GB,1724549030
470,okha,53.5739,142.9478,18.86,52,0,5.7,RU,1724549031
471,prince rupert,54.3161,-130.3201,14.05,83,100,3.09,CA,1724549032
472,brokopondo,4.75,-55.1667,29.31,60,95,4.46,SR,1724549033
473,manaquiri,-3.3167,-60.35,28.47,36,0,0.56,BR,1724549034
474,wanning,18.8003,110.3967,29.61,73,8,2.29,CN,1724549035
475,paciran,-6.8767,112.3761,26.91,63,100,3.58,ID,1724549036
476,bhag,29.0415,67.8239,34.27,45,0,3.29,PK,1724549038
477,codrington,-38.2667,141.9667,18.26,65,67,7.64,AU,1724549039
478,tucurui,-3.7661,-49.6725,27.97,50,64,1.44,BR,1724549041
479,lihue,21.9789,-159.3672,28.77,67,40,8.75,US,1724549042
480,ibarreta,-25.2144,-59.8585,10.69,51,0,3.39,AR,1724549043
481,vicuna mackenna,-33.9197,-64.3922,5.48,58,0,3.01,AR,1724549044
482,kiunga,-6.1219,141.2906,25.55,92,100,2.24,PG,1724549045
483,srandakan,-7.9386,110.2506,25.53,75,27,5.39,ID,1724549047
484,esquel,-42.9,-71.3167,1.77,84,97,0.64,AR,1724548805
485,san sebastian de la gomera,28.0916,-17.1133,25.2,69,20,3.6,ES,1724548805
486,ujae,8.9322,165.7642,28.41,73,100,3.2,MH,1724549050
487,silver city,32.7701,-108.2803,26.28,40,78,2.68,US,1724549051
488,chalus,36.655,51.4204,23.7,88,75,2.06,IR,1724549052
489,zabid,14.1951,43.3152,28.27,67,63,1.26,YE,1724549053
490,linqiong,30.4159,103.4609,28.28,71,46,0.49,CN,1724549054
491,inhambane,-23.865,35.3833,18.41,77,0,3.69,MZ,1724549055
492,ostersund,63.1792,14.6357,11.25,93,75,6.17,SE,1724549057
493,namsos,64.4662,11.4957,13.95,72,75,3.6,NO,1724549058
494,mawlaik,23.6333,94.4167,23.35,99,100,1.16,MM,1724549059
495,luganville,-15.5333,167.1667,25.44,68,40,3.5,VU,1724549060
496,ilam,26.9167,87.9167,23.29,85,77,0.59,NP,1724549061
497,lycksele,64.5954,18.6735,11.93,76,100,3.09,SE,1724549062
498,tuy hoa,13.0833,109.3,30.32,58,66,3.23,VN,1724549063
499,carbonear,47.7332,-53.2148,16.86,87,0,4.79,CA,1724549064
500,darwin,-12.4611,130.8418,29.99,66,40,1.54,AU,1724549066
501,talghar,43.3044,77.2328,16.03,59,40,3.0,KZ,1724549067
502,karbala,32.616,44.0249,36.32,13,0,1.83,IQ,1724549068
503,kabala,9.5833,-11.55,20.8,98,100,1.49,SL,1724549069
504,tweed heads,-28.1817,153.547,27.32,69,2,7.72,AU,1724549070
505,woolgoolga,-30.1106,153.2007,18.93,58,45,0.41,AU,1724549072
506,ola,59.5833,151.2833,16.05,51,100,1.66,RU,1724549073
507,ar ruseris,11.8659,34.3869,22.36,92,94,2.37,SD,1724549075
508,conception bay south,47.4999,-52.9981,17.08,89,0,5.39,CA,1724549076
509,mount pearl,47.5166,-52.7813,16.75,87,20,7.2,CA,1724549077
510,piti village,13.4626,144.6933,30.73,79,20,2.57,GU,1724549078
511,ndioum,16.5129,-14.6471,31.25,55,99,6.22,SN,1724549079
512,ormara,25.2088,64.6357,26.92,84,100,6.43,PK,1724549080
513,troitsko-pechorsk,62.7084,56.1964,9.13,93,7,1.98,RU,1724549081
514,plettenberg bay,-34.0527,23.3716,13.49,80,66,1.58,ZA,1724549083
515,kayyerkan,69.3786,87.7439,9.82,80,93,1.22,RU,1724549084
516,broken hill,-31.95,141.4333,25.89,36,100,9.66,AU,1724549085
517,kismayo,-0.3582,42.5454,24.73,82,21,8.39,SO,1724549086
518,duba,27.3513,35.6901,29.81,62,3,3.61,SA,1724549088
519,viedma,-40.8135,-62.9967,3.91,87,6,2.39,AR,1724549089
520,shigony,53.3875,48.6777,18.15,89,100,3.11,RU,1724549090
521,gebeit,21.0667,36.3167,26.86,60,72,3.72,SD,1724549091
522,midvagur,62.0511,-7.1939,9.46,81,75,4.12,FO,1724549092
523,impfondo,1.6381,18.0667,21.66,98,100,1.33,CG,1724549093
524,cidreira,-30.1811,-50.2056,9.56,70,12,3.62,BR,1724549094
525,revda,56.801,59.9303,6.79,95,11,1.07,RU,1724549095
526,diamantino,-14.4086,-56.4461,24.75,49,6,4.17,BR,1724549097
527,gewane,10.1664,40.6453,24.19,76,100,2.86,ET,1724549098
528,vorkuta,67.5,64.0,9.74,89,27,3.27,RU,1724549099
529,maunabo,18.0072,-65.8993,28.17,83,4,3.74,PR,1724549100
530,padre bernardo,-15.35,-48.5,23.52,30,2,1.03,BR,1724549101
531,chlumec nad cidlinou,50.1544,15.4603,21.06,77,11,0.45,CZ,1724548871
532,forster,-32.1667,152.5167,18.54,97,100,0.92,AU,1724549103
533,trairi,-3.2778,-39.2689,24.99,81,100,4.09,BR,1724549105
534,lilongwe,-13.9669,33.7873,15.45,74,1,2.3,MW,1724549106
535,bathsheba,13.2167,-59.5167,28.34,83,40,4.63,BB,1724549107
536,martapura,-3.4167,114.85,29.34,62,65,1.1,ID,1724549108
537,cape canaveral,28.4058,-80.6048,28.37,84,0,3.09,US,1724549109
538,shihezi,44.3,86.0333,24.08,52,98,3.83,CN,1724549110
539,guadalupe victoria,32.2869,-115.105,38.77,17,2,5.77,MX,1724549111
540,prineville,44.2999,-120.8345,17.73,50,100,3.6,US,1724549112
541,kavaratti,10.5669,72.642,26.87,85,100,5.7,IN,1724549114
542,at taj,24.2049,23.2857,32.67,30,0,3.79,LY,1724549115
543,tubarjal,30.4999,38.216,25.82,53,0,5.74,SA,1724549116
544,cedral,23.8,-100.7333,24.67,44,99,5.53,MX,1724549117
545,blenheim,-41.516,173.9528,16.4,63,100,2.24,NZ,1724549118
546,lata,40.1629,-8.3327,10.92,95,0,1.16,PT,1724549119
547,na klang,17.3072,102.1889,23.25,95,100,1.48,TH,1724549120
548,port shepstone,-30.7414,30.455,19.45,74,3,12.95,ZA,1724549121
549,eagle point,42.4726,-122.8028,21.25,47,100,3.6,US,1724549123
550,malanje,-9.5402,16.341,18.12,36,2,1.46,AO,1724549124
551,gordes,38.9328,28.2894,17.73,49,1,3.75,TR,1724549125
552,jatiroto,-7.8833,111.1167,25.17,65,92,2.63,ID,1724549127
553,gaigeturi,33.4644,126.3183,30.03,70,40,2.57,KR,1724549128
554,carloforte,39.145,8.3058,23.78,74,0,2.65,IT,1724549129
555,sechura,-5.5569,-80.8222,17.87,78,1,7.28,PE,1724549130
556,katsuren-haebaru,26.3369,127.8719,31.43,76,75,5.66,JP,1724549132
557,beyneu,45.3167,55.2,22.75,38,0,2.54,KZ,1724549133
558,balqash,46.8481,74.995,17.04,54,99,4.85,KZ,1724549134
559,plastun,44.7561,136.2939,19.0,82,76,2.75,RU,1724549135
560,yorkton,51.2167,-102.4677,23.91,83,0,2.57,CA,1724549136
561,tommot,58.9564,126.2925,14.44,95,100,0.74,RU,1724549137
562,margate,51.3813,1.3862,11.04,87,0,7.09,GB,1724549138
